-5.005702217234013e-06,1.707758416716564e-06,2.1217907341841502e-07,5.169388808008685e-07,2.0121240813620454e-06,2.0216233595394096e-06
6.557751880751067e-06,-5.054851034939116e-06,2.1064651317727105e-07,5.195793032886877e-07,2.0120949324322833e-06,2.021565925062818e-06
1.0609497707995762e-06,-4.547220418035647e-06,2.13941177509221e-07,5.187498440782644e-07,2.012084010181591e-06,2.0215980868161136e-06
-7.3814916961133626e-06,1.7424892230050602e-06,2.0977548161983908e-07,5.175322538715682e-07,2.012091594286315e-06,2.021695044832731e-06
3.456974674974801e-06,5.756183327100692e-06,2.134542797263811e-07,5.198118729481744e-07,2.0121066402630737e-06,2.0218147058875463e-06
5.356465196333945e-06,1.1267096020320844e-06,2.1163166016435069e-07,5.179560192636899e-07,2.012115223487836e-06,2.0219188371941723e-06
-6.725122534078309e-06,-3.7197048255127596e-06,2.1081164135687702e-07,5.182540729862288e-07,2.012111225664955e-06,2.021983827718429e-06
-1.2446643690817352e-06,-3.986125420653701e-06,2.1402594266996814e-07,5.198889441653384e-07,2.0121000799742862e-06,2.0219654888265115e-06
7.383622957134463e-06,8.187014540825636e-07,2.0970643272103655e-07,5.16824951266426e-07,2.012093081785402e-06,2.021871185220952e-06
-3.2536044989788856e-06,4.856355067960655e-06,2.1333026756476815e-07,5.200614724564336e-07,2.012098324382951e-06,2.021761627194531e-06
-5.239278145383927e-06,4.088807277835696e-06,2.1188528606935516e-07,5.183425315360036e-07,2.0121159071715568e-06,2.0216756319993382e-06
6.379267397152414e-06,-1.2454879682951452e-06,2.1070047162147508e-07,5.172037513912139e-07,2.0121398044408804e-06,2.021633369011654e-06
1.2056003561500474e-06,-6.906201806832988e-06,2.13767198792428e-07,5.213333657455558e-07,2.0121631555596544e-06,2.021675540500744e-06
-7.008411689547222e-06,-2.6344647082954923e-06,2.103439732495202e-07,5.156889494422928e-07,2.0121822167476144e-06,2.0217592243181563e-06
3.175355271605469e-06,3.6465426104416997e-06,2.1258571579969568e-07,5.203570300181353e-07,2.0121965664693435e-06,2.0218863194175086e-06
4.954128543067451e-06,3.7510897294007286e-06,2.124182968829303e-07,5.189474829254538e-07,2.012206440347252e-06,2.0220058398714232e-06
-6.27447941688087e-06,-2.4522207019451096e-07,2.1053945790720203e-07,5.163873753943692e-07,2.012209860723009e-06,2.022026375166242e-06
