-3.778129395158571e-07,7.321125908452637e-06,2.0979040497976003e-07,5.101186552410535e-07,1.997536534396061e-06,1.9990990576818437e-06
1.966312560541888e-06,5.466084872419929e-06,2.1111368326956356e-07,5.161756171224184e-07,1.9975337869687083e-06,1.999138521908508e-06
-8.239615982567564e-07,-3.488721886090068e-06,2.0977646792049914e-07,5.096191763594952e-07,1.9975267573552675e-06,1.999198975371171e-06
-1.4180854224637246e-06,-8.011411645902564e-06,2.1052740222770148e-07,5.146561346426588e-07,1.9975171033622995e-06,1.999215545298495e-06
1.6218531063587907e-06,-1.2042155718360955e-06,2.1087220998795872e-07,5.128156684993477e-07,1.997507633616801e-06,1.9992188525361224e-06
4.148520040699195e-07,6.3969645248190186e-06,2.0930296350294239e-07,5.107809220333838e-07,1.997500756927823e-06,1.999151016048444e-06
-1.7848671489261264e-06,6.148386698445474e-06,2.116456102807951e-07,5.159322545192753e-07,1.9974968389961227e-06,1.9991501252424074e-06
6.488440484179085e-07,-3.0760702615574363e-06,2.0949049115031493e-07,5.096835003696912e-07,1.9974940572026563e-06,1.9991318415149162e-06
1.3343298084440816e-06,-7.953495900185824e-06,2.1038252815634584e-07,5.14560776913183e-07,1.997490053141455e-06,1.9990883022994475e-06
-1.4503883801386348e-06,-1.3788837157967441e-06,2.1139099077186617e-07,5.127722631418777e-07,1.997483957513489e-06,1.9990652859032194e-06
-4.291527662583663e-07,8.332058962626346e-06,2.0867426053184733e-07,5.11258306487686e-07,1.997477178593654e-06,1.9991236118509097e-06
1.7481588092639374e-06,7.137767415788716e-06,2.1211862418467177e-07,5.148194219017097e-07,1.997472599623506e-06,1.9992244273633873e-06
-6.70638205900841e-07,-5.369250485234288e-06,2.0923893903645913e-07,5.112415795446785e-07,1.9974728969515156e-06,1.999192490444772e-06
-1.3963928632796534e-06,-9.191600534592648e-06,2.1058188369103126e-07,5.132068425725614e-07,1.997478997819269e-06,1.99905294129434e-06
1.5990075319969925e-06,-2.150181784584533e-06,2.1100852222804742e-07,5.131378456377283e-07,1.9974896190147977e-06,1.9990717678502566e-06
4.330860620678815e-07,5.684339050878551e-06,2.0930665091674705e-07,5.118847555723807e-07,1.9975021822451233e-06,1.9991299394523142e-06
-1.9434314428166556e-06,6.454565873788459e-06,2.1142826726434408e-07,5.134989095893772e-07,1.997514273705914e-06,1.999031212091579e-06
8.042867110492062e-07,-5.675646304781622e-07,2.0966312794087867e-07,5.123547620891499e-07,1.997524425130759e-06,1.9990104207291056e-06
1.4709728402170132e-06,-6.7965111027326995e-06,2.1061896778069248e-07,5.126819328737696e-07,1.9975318803947995e-06,1.9991083736444496e-06
-1.7479510626918232e-06,-6.269349847739883e-06,2.1059949076198575e-07,5.132896720142124e-07,1.9975359939226124e-06,1.9991633984200625e-06
-3.750792076613987e-07,3.44778640996046e-06,2.0978863273802602e-07,5.117767194686333e-07,1.9975360062290766e-06,1.999115590947711e-06
1.9577093943007284e-06,8.779219057735994e-06,2.1112733458033507e-07,5.13972657719107e-07,1.997531484777427e-06,1.999090380465817e-06
-8.133357181225814e-07,1.2563283973237743e-06,2.0976808776852573e-07,5.116962109976065e-07,1.9975231424567263e-06,1.999206193073289e-06
-1.4121788803926926e-06,-8.067273263667026e-06,2.1051022955139027e-07,5.128420198262451e-07,1.997513204626931e-06,1.999431773475899e-06
1.6016386272080255e-06,-6.767534434825601e-06,2.1092234187608266e-07,5.141944518561269e-07,1.9975045509678e-06,1.999368593618375e-06
4.1988738721155736e-07,2.6808146599391488e-06,2.0923276001308812e-07,5.104644455583436e-07,1.997498931161774e-06,1.999138480393177e-06
-1.7699533371594387e-06,7.906271125442808e-06,2.117098773789391e-07,5.148545248644524e-07,1.997495755498829e-06,1.9991545059034414e-06
6.411447604733779e-07,2.8880572175823708e-06,2.0945408979655542e-07,5.121104027962842e-07,1.997492730270929e-06,1.999207290434176e-06
1.3306474707046775e-06,-5.976263430922071e-06,2.1038967981678905e-07,5.116651403580787e-07,1.9974878825715696e-06,1.999112587359211e-06
-1.4521547802608856e-06,-7.742141244390788e-06,2.1139475254989474e-07,5.149427874404104e-07,1.9974812378302087e-06,1.9991258561304696e-06
-4.288023247752113e-07,1.28517604091167e-06,2.0868011314754967e-07,5.109360618400157e-07,1.99747494870297e-06,1.9993167750772626e-06
1.7607167374154076e-06,1.035989367164772e-05,2.120993197740225e-07,5.132815490122912e-07,1.997472033239773e-06,1.9995748584969093e-06
-6.79159044562842e-07,4.330698303997087e-06,2.092546699688685e-07,5.140236948703436e-07,1.997474623697146e-06,1.9994724262542537e-06
-1.4075437588992343e-06,-7.302304795936535e-06,2.1059334790071633e-07,5.111493722339113e-07,1.997482754142655e-06,1.99918259579295e-06
1.6158659428732827e-06,-7.240858371418586e-06,2.1096021335397574e-07,5.135722159882233e-07,1.9974944649985703e-06,1.999175797124241e-06
4.3053014381352376e-07,-1.4414139926585463e-06,2.093760929523564e-07,5.135015241378511e-07,1.9975070838138626e-06,1.9994118421328667e-06
-1.9544613971064874e-06,5.424642400781477e-06,2.113681413904741e-07,5.109858400347932e-07,1.9975185368221537e-06,1.999353353949891e-06
8.142760820981208e-07,4.654456472760998e-06,2.096923159236139e-07,5.146480374927211e-07,1.9975277029434095e-06,1.999356419106263e-06
1.468964172693514e-06,-2.1097596469391076e-06,2.1061705439596453e-07,5.121621715303647e-07,1.9975339329382213e-06,1.9995045356201112e-06
-1.7484837207994514e-06,-5.551155031844342e-06,2.1059590843341509e-07,5.117154873746957e-07,1.997536527118214e-06,1.9995476571542723e-06
-3.7345490459417625e-07,-4.724998268665211e-06,2.0977990358856114e-07,5.154951156033114e-07,1.997534767797489e-06,1.9994706216108994e-06
1.9476861388822326e-06,2.2425267865918716e-06,2.1114642688029438e-07,5.099099509991378e-07,1.9975285766054573e-06,1.9992689881082637e-06
-8.010138103425315e-07,4.922290492561026e-06,2.0975761402801892e-07,5.14387958631498e-07,1.997519273459453e-06,1.9991900970088653e-06
-1.4060363638027478e-06,2.0522990227808393e-06,2.1049221791671009e-07,5.132826551340213e-07,1.9975095164749442e-06,1.99950632656031e-06
1.581251712638934e-06,-3.9897460302525585e-06,2.1097445480685886e-07,5.104701418992026e-07,1.9975019633014323e-06,1.9995616972437292e-06
4.24240319537003e-07,-3.712397481463555e-06,2.0916145334780004e-07,5.159752938040188e-07,1.9974975020395674e-06,1.9993924609298347e-06
-1.7563366256664415e-06,7.003807213655979e-07,2.1177373749016658e-07,5.105899511742554e-07,1.9974946909956135e-06,1.9995817895418777e-06
6.354210147853165e-07,6.413209878373993e-06,2.094177659842983e-07,5.132744100554934e-07,1.9974910988665728e-06,1.9995908059199022e-06
1.3283340923931964e-06,2.4168253007136966e-06,2.1040001385158186e-07,5.14573303467782e-07,1.997485410492282e-06,1.9993908536378857e-06
-1.456378599430895e-06,-4.207756999301107e-06,2.113908569337943e-07,5.09758447169408e-07,1.997478562762156e-06,1.999316650081092e-06
-4.28851528145438e-07,-3.4328451309093644e-06,2.0869622190785903e-07,5.158707684936377e-07,1.997473248016101e-06,1.9993432297206193e-06
1.774802768001987e-06,1.6750722996180207e-06,2.1207068899563117e-07,5.111955317021508e-07,1.9974723384052216e-06,1.999547006532745e-06
-6.881510025747382e-07,5.011862108888052e-06,2.092760884964685e-07,5.121979118727879e-07,1.9974772259726664e-06,1.9995702435841716e-06
-1.4184050609413238e-06,2.222568125877653e-06,2.1060275329309466e-07,5.160248688498813e-07,1.997487068814356e-06,1.999289128072553e-06
1.6325148741790058e-06,-3.5934341619609033e-06,2.109129630943188e-07,5.085527623762094e-07,1.997499442466653e-06,1.9993031258051902e-06
