0.0004819797063887142,3.0045989461093835e-06,1.9956296194520433e-06
0.0004054933199200526,-4.6352368277114585e-06,1.995627182044458e-06
-0.0001375523801135536,-6.941833322602585e-06,1.9956253672898663e-06
-0.0005223334029822808,-1.261201919034159e-06,1.9956241684972045e-06
-0.0003061218470415855,5.870578069337942e-06,1.995623578955253e-06
0.0002623118072615169,6.247721709760642e-06,1.9956235919626704e-06
0.0005289315852504415,-5.637163785680658e-07,1.9956242008576976e-06
0.00018696675272225977,-6.726539072213597e-06,1.9956253990480546e-06
-0.00037011944695923733,-5.149851235474629e-06,1.9956271800395237e-06
-0.0005013476657630797,2.3521982189000837e-06,1.995629537464592e-06
-5.572992260977473e-05,7.147793380422801e-06,1.9956324651101337e-06
0.00045400701917180946,3.719187361306233e-06,1.9956359569438035e-06
0.0004413649243368374,-3.98864189249249e-06,1.9956400071403288e-06
-7.910573768158165e-05,-7.107118606072085e-06,1.9956446101057955e-06
-0.0005085527490401144,-2.0482096188507147e-06,1.9956497605013466e-06
-0.0003528611748295849,5.367276763878014e-06,1.995655453265571e-06
0.00020882483729314669,6.607156284396335e-06,1.995661683635238e-06
0.0005302319210025078,2.4493128734209423e-07,1.995668447164969e-06
0.00024155796966557772,-6.399002376476618e-06,1.995675739745457e-06
-0.0003250430591930887,-5.680240243752545e-06,1.995683557619646e-06
-0.0005176447319883292,1.5740854174621687e-06,1.9956918973984493e-06
-0.00011465056875611891,7.017149213576192e-06,1.995700756073643e-06
0.0004202492877388492,4.386304647270036e-06,1.995710131030226e-06
0.00047160670839062183,-3.2912667788216467e-06,1.9957200200562095e-06
-1.965738634101746e-05,-7.1817885059484775e-06,1.995730421351655e-06
-0.0004882912367999609,-2.809007109627396e-06,1.995741333535711e-06
-0.000395095844347874,4.795630037468901e-06,1.9957527556513097e-06
0.00015268438761247477,6.882312370841293e-06,1.9957646871697504e-06
0.0005247731677727609,1.0503177712918955e-06,1.995777127991989e-06
0.00029305988935622443,-5.98995909063388e-06,1.9957900784496697e-06
-0.000275832443711587,-6.138117493166101e-06,1.9958035393035315e-06
-0.0005273399765761372,7.760755506564738e-07,1.995817511740567e-06
-0.0001720962613174313,6.797089293710201e-06,1.995831997370103e-06
0.0003811430149196482,4.997348271895717e-06,1.9958469982174546e-06
0.0004958292825572077,-2.552119443561503e-06,1.9958625167165943e-06
4.002530116362388e-05,-7.164894904773615e-06,1.995878555701132e-06
-0.00046181153945979266,-3.5337809094276225e-06,1.9958951183940237e-06
-0.0004322816940372533,4.163028566953985e-06,1.9959122083953493e-06
9.46155160941084e-05,7.069656688208887e-06,1.995929829669427e-06
0.0005126272733386281,1.8420501920037783e-06,1.9959479865298285e-06
0.0003408086020030112,-5.50470709319875e-06,1.995966683623148e-06
-0.00022312368806472454,-6.517592029661134e-06,1.9959859259124782e-06
-0.0005303100017325781,-3.152791115367632e-08,1.996005718657873e-06
-0.00022732607115626892,6.4904778960333284e-06,1.9960260673971346e-06
0.0003371943909492451,5.544448822518618e-06,1.996046977924758e-06
0.0005137218557063977,-1.780750927604424e-06,1.996068456269948e-06
9.917205955385338e-05,-7.056684312062956e-06,1.996090508673428e-06
-0.00042945738543280753,-4.2131896680815625e-06,1.996113141563394e-06
-0.00046394055142322244,3.4776564130487026e-06,1.9961363615307033e-06
3.536825616906383e-05,7.166802304442224e-06,1.996160175302839e-06
0.0004939533977789166,2.6099164777965245e-06,1.9961845897176236e-06
0.00038418933658614774,-4.949536935024505e-06,1.996209611695683e-06
-0.00016759833172129489,-6.81379728692662e-06,1.996235248212958e-06
-0.0005265191728050311,-8.382993803362965e-07,1.996261506271916e-06
-0.0002796282000869625,6.101307436675452e-06,1.9962883928732864e-06
0.000288972611433883,6.020573475185463e-06,1.996315914986766e-06
0.0005250563093944192,-9.871294459031758e-07,1.9963440795219025e-06
0.00015701987561448017,-6.858594322504256e-06,1.9963728932987996e-06
-0.00039164901080959865,-4.838487064616501e-06,1.9964023630187976e-06
-0.0004896665126230882,2.748383029832033e-06,1.996432495235661e-06
-2.4292267480366253e-05,7.172539751630957e-06,1.996463296326857e-06
0.0004689957923215802,3.34401979920955e-06,1.9964947724649334e-06
0.00042264454220618334,-4.331648701680865e-06,1.9965269295901618e-06
-0.00010997437675281001,-7.022954858527267e-06,1.9965597733833906e-06
-0.0005160200595599918,-1.6338284865450828e-06,1.99659330924009e-06
-0.00032832934500372777,5.634645524822184e-06,1.9966275422449838e-06
0.0002371023601994614,6.419618326175578e-06,1.996662477148158e-06
0.0005296901730440768,-1.8150896999555764e-07,1.9966981183427007e-06
0.0002128230336952798,-6.57323425550576e-06,1.9967344698429086e-06
-0.0003488775969584088,-5.401636766940735e-06,1.996771535264891e-06
-0.0005091312601734422,1.984646202660222e-06,1.9968093178084073e-06
-8.359592068095777e-05,7.086852493340144e-06,1.9968478202407936e-06
0.0004380805487068457,4.03490877292517e-06,1.9968870448823647e-06
0.0004556812068740436,-3.6590568224242908e-06,1.9969269935943663e-06
-5.099681720048503e-05,-7.142423796610517e-06,1.9969676677685196e-06
-0.0004989527058250572,-2.407857162639366e-06,1.997009068319377e-06
-0.00037280354747808213,5.096567753136546e-06,1.9970511956781104e-06
0.00018225555786272686,6.7364883531202535e-06,1.997094049789746e-06
0.0005275684605083076,6.257059365360566e-07,1.997137630111506e-06
