0.0003411976685281558,0.00021312839402344049,2.10968275358185e-07,5.143738480488329e-07,1.999753197300857e-06,2.002094221456962e-06
-3.177325661317516e-05,-0.00031870253247908543,2.105181398001146e-07,5.122281092367858e-07,1.9997532652924484e-06,2.0020943999891667e-06
-0.00038469825024911336,-0.0004845222710213311,2.1028565930825076e-07,5.142932703887905e-07,1.9997533629431025e-06,2.002094572785796e-06
-0.000494914891114551,-9.389656612685684e-05,2.1076499000805019e-07,5.13806242678868e-07,1.9997534898517218e-06,2.0020947391405155e-06
-0.00029288686253784796,0.00040456384420955554,2.1093727565258068e-07,5.123619678188172e-07,1.9997536454983266e-06,2.002094898374347e-06
9.392518288491287e-05,0.00043840638008764535,2.1043630914252605e-07,5.146902264159146e-07,1.9997538292461097e-06,2.0020950498355565e-06
0.00042147928677322864,-3.1235128346888634e-05,2.1032693539286193e-07,5.13166325507709e-07,1.9997540403435375e-06,2.002095192904837e-06
0.00048311966905409485,-0.0004650049217266112,2.1084163717204503e-07,5.127808089043918e-07,1.9997542779280745e-06,2.002095326998339e-06
0.00023995705576318956,-0.00036474380394718525,2.1088637413747404e-07,5.14796184875399e-07,1.9997545410293582e-06,2.002095451566946e-06
-0.00015459585291437156,0.00015440420483183356,2.1036605424368802e-07,5.126124034941503e-07,1.9997548285727797e-06,2.0020955661005077e-06
-0.0004516133431654117,0.0004962280298431239,2.103866595911636e-07,5.133810168046921e-07,1.999755139384247e-06,2.002095670130368e-06
-0.00046370536121095814,0.0002681630331708581,2.1090439184400354e-07,5.145849330599821e-07,1.999755472194926e-06,2.0020957632306986e-06
-0.0001832429828757504,-0.000267871497268256,2.1081876914226221e-07,5.122815095438999e-07,1.999755825645816e-06,2.0020958450189442e-06
0.00021282845399228574,-0.0004962713058455745,2.1031178947727404e-07,5.140141081040141e-07,1.999756198293755e-06,2.0020959151595873e-06
0.0004746251873551454,-0.00015473259278576617,2.1046107921212608e-07,5.141087318464552e-07,1.999756588617096e-06,2.002095973364575e-06
0.0004369781428173719,0.0003645074383688682,2.109493109170907e-07,5.122555023994778e-07,1.999756995021476e-06,2.00209601939333e-06
0.00012363905868430992,0.0004651320305435714,2.107387085374278e-07,5.145234644730607e-07,1.9997574158464037e-06,2.002096053055534e-06
-0.00026770462321318745,3.157973452927967e-05,2.1027692449812947e-07,5.134853870529541e-07,1.999757849372518e-06,2.002096074211961e-06
-0.0004901519088129478,-0.0004382400365521909,2.1054551819726816e-07,5.125408158809562e-07,1.999758293827454e-06,2.002096082773106e-06
-0.0004033595180734698,-0.00040476679912658205,2.1097357196074416e-07,5.14783077951176e-07,1.9997587473937008e-06,2.0020960787014418e-06
-6.208527267902526e-05,9.35573945898199e-05,2.1065122282521516e-07,5.128691058534511e-07,1.9997592082162926e-06,2.0020960620105983e-06
0.00031835893060702875,0.0004844364015048405,2.102636500011187e-07,5.130668672448301e-07,1.9997596744086933e-06,2.002096032766375e-06
0.0004979486418662161,0.0003189685810923257,2.106346709346085e-07,5.14728723632333e-07,1.9997601440625442e-06,2.0020959910862447e-06
0.0003633796727742554,-0.00021281596852681538,2.109756505643649e-07,5.124123479831313e-07,1.9997606152543694e-06,2.0020959371372408e-06
-4.47635164351346e-07,-0.000500193845718498,2.105618090546724e-07,5.137035184117702e-07,1.999761086052738e-06,2.002095871137107e-06
-0.0003639925274867927,-0.0002131283940236652,2.1027280007170876e-07,5.143738480488353e-07,1.99976155452751e-06,2.0020957933542132e-06
-0.0004978924273771576,0.0003187025324788946,2.107229356297791e-07,5.122281092367868e-07,1.9997620187565253e-06,2.002095704103787e-06
-0.000317669112962899,0.0004845222710213934,2.1095541612164304e-07,5.142932703887909e-07,1.9997624768345567e-06,2.0020956037489462e-06
6.297348353378187e-05,9.389656612710059e-05,2.104760854218436e-07,5.138062426788708e-07,1.999762926880097e-06,2.0020954926981974e-06
0.0004038857447694963,-0.0004045638442094102,2.1030379977731315e-07,5.12361967818818e-07,1.99976336704367e-06,2.002095371405276e-06
0.0004899841518818458,-0.0004384063800877655,2.108047662873677e-07,5.146902264159152e-07,1.999763795515641e-06,2.002095240364523e-06
0.0002669487214737904,3.123512834664109e-05,2.1091414003703192e-07,5.131663255077115e-07,1.9997642105328666e-06,2.002095100111132e-06
-0.00012450620244934947,0.00046500492172652034,2.1039943825784882e-07,5.12780808904392e-07,1.999764610386714e-06,2.0020949512197172e-06
-0.000437409442587539,0.0003647438039473554,2.1035470129241974e-07,5.147961848754005e-07,1.99976499343022e-06,2.0020947942991418e-06
-0.0004743485336090166,-0.00015440420483159786,2.1087502118620562e-07,5.126124034941525e-07,1.9997653580843613e-06,2.00209462999177e-06
-0.00021201838917960552,-0.0004962280298430934,2.1085441583873034e-07,5.133810168046921e-07,1.9997657028448063e-06,2.002094458971396e-06
0.00018407538417589158,-0.00026816303317106797,2.1033668358589055e-07,5.145849330599842e-07,1.9997660262888582e-06,2.002094281940135e-06
0.0004640349322002437,0.00026787149726804693,2.1042230628763164e-07,5.122815095439018e-07,1.9997663270803617e-06,2.0020940996238878e-06
0.0004512321555990977,0.0004962713058456062,2.1092928595261986e-07,5.14014108104014e-07,1.9997666039761707e-06,2.0020939127717315e-06
0.00015374440023441333,0.00015473259278600223,2.1077999621776783e-07,5.141087318464575e-07,1.9997668558308936e-06,2.002093722151888e-06
-0.00024074158713267678,-0.00036450743836869873,2.1029176451280323e-07,5.122555023994788e-07,1.999767081602086e-06,2.00209352854761e-06
-0.00048334231373112235,-0.0004651320305436633,2.105023668924659e-07,5.145234644730614e-07,1.999767280354452e-06,2.002093332755273e-06
-0.00042099957694236023,-3.157973452952728e-05,2.1096415093176448e-07,5.13485387052957e-07,1.999767451263941e-06,2.0020931355814433e-06
-9.304577025507258e-05,0.0004382400365520719,2.1069555723262593e-07,5.125408158809564e-07,1.999767593620885e-06,2.002092937837515e-06
0.00029361115144832837,0.00040476679912672837,2.102675034691499e-07,5.147830779511773e-07,1.99976770683364e-06,2.0020927403382183e-06
0.0004950270982397618,-9.355739458957639e-05,2.1058985260467853e-07,5.128691058534535e-07,1.9997677904308045e-06,2.0020925438968207e-06
0.0003841275834642883,-0.00048443640150477955,2.1097742542877536e-07,5.130668672448303e-07,1.999767844063061e-06,2.0020923493234183e-06
