9.24336997359012e-05,5.639228727755277e-05
-9.711963374647489e-06,-8.668251621907266e-05
-0.0001057302350972832,-0.00013025197019974006
-0.00013504200996384137,-2.4301741674732643e-05
-7.915412104801626e-05,0.00010954490182671081
2.6673085098560475e-05,0.00011764188776118086
0.00011567193012160603,-9.30530300938528e-06
0.0001316919421530076,-0.00012557047984980895
6.462588515633112e-05,-9.768986697720413e-05
-4.3213455594954484e-05,4.2331418435742807e-05
-0.00012378891525850508,0.00013375915238069926
-0.0001262644334011291,7.164116617983705e-05
-4.907816120283295e-05,-7.271546130818073e-05
5.90721469799373e-05,-0.0001335999220858388
0.00012995313451812207,-4.112151211057109e-05
0.00011884510497934758,9.856120209337632e-05
3.275623161198512e-05,0.00012510279040024675
-7.399897702530565e-05,8.035644626976076e-06
-0.00013406734954478112,-0.00011825566857595436
-0.00010955099710775314,-0.00010879810916145137
-1.591755799237642e-05,2.5551572960627338e-05
8.775850269646427e-05,0.00013056978424905874
0.0001360666820468087,8.570347486701999e-05
9.85287291042583e-05,-5.7543992157181446e-05
-1.1722328202722671e-06,-0.00013473507525827455
-0.00010013365909297056,-5.7260235191705864e-05
-0.00013591955908169877,8.594501045385621e-05
-8.595213728158026e-05,0.00013049162957135574
1.8243580541995723e-05,2.5243520322637317e-05
0.00011092924842718641,-0.00010898217030334438
0.00013362831993858724,-0.00011810431109682126
7.201963270440562e-05,8.348520053032426e-06
-3.502717011984174e-05,0.00012521776676480354
-0.00011997495636007395,9.834623936813864e-05
-0.00012922909950217627,-4.1419437220171097e-05
-5.695100547450781e-05,-0.00013363858743020997
5.1258225946555204e-05,-7.245052200876966e-05
0.00012712806809556907,7.190532051911115e-05
0.00012279128566690284,0.00013371913763625024
4.09839631373901e-05,4.2033309441540516e-05
-6.668069787108162e-05,-9.790359991956921e-05
-0.00013227574949008854,-0.0001254544286562769
-0.00011441644164937112,-8.992916044799214e-06
-2.4370378662446063e-05,0.00011779177312012387
8.105131905277618e-05,0.00010936027919611542
0.00013533681545873939,-2.4608651270282663e-05
0.00010423668854081693,-0.00013032868444019756
7.372331572132672e-06,-8.644112969166002e-05
-9.41433909133823e-05,5.6674377040645694e-05
-0.00013626296758369552,0.00013473194692357118
-9.241259557402924e-05,5.8127334243173545e-05
9.742051838529226e-06,-8.520311298338083e-05
0.00010575039915930891,-0.00013072678453298963
0.0001350396002533618,-2.6185906270601425e-05
7.913068627933338e-05,0.00010841444051978297
-2.670278304510604e-05,0.00011856314192322881
-0.00011568921456685358,-7.3897616074091645e-06
-0.00013168597335447944,-0.00012485977760647016
-6.460046072131128e-05,-9.900011591876475e-05
4.3242306971902017e-05,4.0504272592387665e-05
0.00012380304719031046,0.00013351278057125514
0.00012625499660199983,7.325858862920765e-05
